date,time,cash_type,card,price,coffee_name,quarter,month,year
2024-04-20,9:36,card,ANON-0000-0000-0118,3.87,Hot Chocolate,2,4,2024
2024-04-20,11:02,card,ANON-0000-0000-0040,3.87,Cappuccino,2,4,2024
2024-04-20,11:03,card,ANON-0000-0000-0009,3.38,Americano with Milk,2,4,2024
2024-04-20,11:17,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,4,2024
2024-04-20,11:45,card,ANON-0000-0000-0126,3.282,Americano with Milk,2,4,2024
2024-04-20,12:55,cash,NaN,3.9,Cocoa,2,4,2024
2024-04-20,13:12,card,ANON-0000-0000-0127,3.772,Cappuccino,2,4,2024
2024-04-20,14:44,card,ANON-0000-0000-0127,3.772,Cappuccino,2,4,2024
2024-04-20,17:45,card,ANON-0000-0000-0128,3.772,Latte,2,4,2024
2024-04-21,12:29,card,ANON-0000-0000-0001,3.772,Latte,2,4,2024
2024-04-21,13:46,card,ANON-0000-0000-0099,2.792,Americano,2,4,2024
2024-04-21,14:22,cash,NaN,3.9,Cappuccino,2,4,2024
2024-04-22,6:08,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-22,7:02,card,ANON-0000-0000-0129,3.282,Americano with Milk,2,4,2024
2024-04-22,9:20,cash,NaN,3.9,Latte,2,4,2024
2024-04-22,13:57,card,ANON-0000-0000-0009,3.772,Latte,2,4,2024
2024-04-22,17:57,cash,NaN,3.9,Cappuccino,2,4,2024
2024-04-23,6:49,card,ANON-0000-0000-0025,3.772,Cappuccino,2,4,2024
2024-04-23,10:55,card,ANON-0000-0000-0024,3.282,Americano with Milk,2,4,2024
2024-04-23,14:23,card,ANON-0000-0000-0009,3.772,Cappuccino,2,4,2024
2024-04-23,15:09,card,ANON-0000-0000-0130,3.282,Americano with Milk,2,4,2024
2024-04-23,15:48,card,ANON-0000-0000-0130,3.282,Americano with Milk,2,4,2024
2024-04-24,6:17,card,ANON-0000-0000-0001,3.772,Latte,2,4,2024
2024-04-24,6:20,card,ANON-0000-0000-0131,3.282,Americano with Milk,2,4,2024
2024-04-24,6:34,card,ANON-0000-0000-0132,3.282,Americano with Milk,2,4,2024
2024-04-24,7:10,card,ANON-0000-0000-0133,3.282,Americano with Milk,2,4,2024
2024-04-24,7:20,card,ANON-0000-0000-0059,3.282,Americano with Milk,2,4,2024
2024-04-24,10:24,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,4,2024
2024-04-24,11:06,card,ANON-0000-0000-0134,3.282,Americano with Milk,2,4,2024
2024-04-24,15:17,card,ANON-0000-0000-0134,3.772,Cappuccino,2,4,2024
2024-04-25,6:20,card,ANON-0000-0000-0135,2.792,Americano,2,4,2024
2024-04-25,6:26,card,ANON-0000-0000-0009,3.772,Latte,2,4,2024
2024-04-25,13:31,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-25,16:20,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-26,7:39,card,ANON-0000-0000-0001,3.772,Latte,2,4,2024
2024-04-26,7:46,card,ANON-0000-0000-0136,3.772,Latte,2,4,2024
2024-04-26,8:28,card,ANON-0000-0000-0137,3.772,Cappuccino,2,4,2024
2024-04-26,10:42,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-26,11:04,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-26,11:26,card,ANON-0000-0000-0138,2.792,Cortado,2,4,2024
2024-04-26,12:04,card,ANON-0000-0000-0139,2.792,Americano,2,4,2024
2024-04-26,15:13,card,ANON-0000-0000-0009,3.772,Hot Chocolate,2,4,2024
2024-04-26,16:42,card,ANON-0000-0000-0009,3.772,Cocoa,2,4,2024
2024-04-27,17:54,card,ANON-0000-0000-0009,3.772,Cappuccino,2,4,2024
2024-04-28,9:07,card,ANON-0000-0000-0001,3.772,Latte,2,4,2024
2024-04-28,13:35,card,ANON-0000-0000-0140,3.772,Cappuccino,2,4,2024
2024-04-28,13:45,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-28,15:13,card,ANON-0000-0000-0012,2.792,Americano,2,4,2024
2024-04-28,16:04,card,ANON-0000-0000-0019,3.772,Latte,2,4,2024
2024-04-29,7:47,card,ANON-0000-0000-0141,2.792,Cortado,2,4,2024
2024-04-29,8:32,card,ANON-0000-0000-0003,2.792,Americano,2,4,2024
2024-04-29,8:58,card,ANON-0000-0000-0003,2.792,Cortado,2,4,2024
2024-04-29,9:47,card,ANON-0000-0000-0141,2.792,Cortado,2,4,2024
2024-04-29,11:35,card,ANON-0000-0000-0141,3.282,Americano with Milk,2,4,2024
2024-04-29,12:21,card,ANON-0000-0000-0140,3.772,Cappuccino,2,4,2024
2024-04-29,16:55,card,ANON-0000-0000-0134,3.772,Cappuccino,2,4,2024
2024-04-29,17:14,card,ANON-0000-0000-0134,3.772,Cappuccino,2,4,2024
2024-04-30,9:40,card,ANON-0000-0000-0142,3.772,Latte,2,4,2024
2024-04-30,10:02,card,ANON-0000-0000-0142,3.282,Americano with Milk,2,4,2024
2024-04-30,13:16,card,ANON-0000-0000-0142,3.282,Americano with Milk,2,4,2024
2024-04-30,14:18,card,ANON-0000-0000-0142,2.792,Americano,2,4,2024
2024-04-30,14:19,card,ANON-0000-0000-0142,3.282,Americano with Milk,2,4,2024
2024-04-30,14:59,card,ANON-0000-0000-0142,3.772,Cappuccino,2,4,2024
2024-04-30,16:36,card,ANON-0000-0000-0142,3.282,Americano with Milk,2,4,2024
2024-04-30,17:02,card,ANON-0000-0000-0142,3.772,Latte,2,4,2024
2024-05-02,7:09,card,ANON-0000-0000-0143,2.792,Americano,2,5,2024
2024-05-02,7:22,cash,NaN,3.9,Latte,2,5,2024
2024-05-02,7:39,card,ANON-0000-0000-0133,3.282,Americano with Milk,2,5,2024
2024-05-02,9:55,card,ANON-0000-0000-0144,3.772,Cappuccino,2,5,2024
2024-05-02,13:49,card,ANON-0000-0000-0024,3.282,Americano with Milk,2,5,2024
2024-05-02,16:23,card,ANON-0000-0000-0145,3.772,Latte,2,5,2024
2024-05-02,17:43,card,ANON-0000-0000-0145,3.772,Cappuccino,2,5,2024
2024-05-03,6:40,cash,NaN,3.9,Latte,2,5,2024
2024-05-03,7:09,card,ANON-0000-0000-0146,3.772,Latte,2,5,2024
2024-05-03,10:22,card,ANON-0000-0000-0147,3.772,Latte,2,5,2024
2024-05-06,6:06,card,ANON-0000-0000-0148,2.792,Americano,2,5,2024
2024-05-06,6:20,card,ANON-0000-0000-0149,3.772,Cappuccino,2,5,2024
2024-05-06,6:45,card,ANON-0000-0000-0149,3.282,Americano with Milk,2,5,2024
2024-05-06,7:54,card,ANON-0000-0000-0150,2.792,Americano,2,5,2024
2024-05-06,8:30,card,ANON-0000-0000-0141,2.792,Cortado,2,5,2024
2024-05-06,9:33,cash,NaN,2.9,Americano,2,5,2024
2024-05-06,12:22,card,ANON-0000-0000-0148,2.792,Cortado,2,5,2024
2024-05-06,13:10,card,ANON-0000-0000-0148,2.792,Americano,2,5,2024
2024-05-06,14:33,card,ANON-0000-0000-0151,3.772,Cappuccino,2,5,2024
2024-05-06,16:02,card,ANON-0000-0000-0151,3.772,Cappuccino,2,5,2024
2024-05-07,9:50,card,ANON-0000-0000-0148,3.772,Cocoa,2,5,2024
2024-05-07,10:23,card,ANON-0000-0000-0141,2.792,Cortado,2,5,2024
2024-05-07,11:14,card,ANON-0000-0000-0077,2.792,Cortado,2,5,2024
2024-05-07,12:36,card,ANON-0000-0000-0148,3.772,Cocoa,2,5,2024
2024-05-07,13:18,card,ANON-0000-0000-0152,2.792,Americano,2,5,2024
2024-05-07,13:50,card,ANON-0000-0000-0153,3.772,Cappuccino,2,5,2024
2024-05-07,14:32,card,ANON-0000-0000-0153,3.772,Latte,2,5,2024
2024-05-07,14:51,cash,NaN,3.4,Americano with Milk,2,5,2024
2024-05-07,15:59,card,ANON-0000-0000-0154,3.772,Cappuccino,2,5,2024
2024-05-07,17:53,card,ANON-0000-0000-0154,3.772,Cappuccino,2,5,2024
2024-05-08,9:09,card,ANON-0000-0000-0001,3.772,Latte,2,5,2024
2024-05-09,6:33,card,ANON-0000-0000-0155,3.772,Cappuccino,2,5,2024
2024-05-09,6:47,card,ANON-0000-0000-0156,2.792,Americano,2,5,2024
2024-05-09,7:07,card,ANON-0000-0000-0156,3.772,Latte,2,5,2024
2024-05-09,9:14,card,ANON-0000-0000-0156,3.772,Latte,2,5,2024
2024-05-09,15:08,card,ANON-0000-0000-0156,3.772,Latte,2,5,2024
2024-05-09,16:02,card,ANON-0000-0000-0118,2.792,Americano,2,5,2024
2024-05-09,16:21,card,ANON-0000-0000-0118,2.792,Americano,2,5,2024
2024-05-09,17:38,card,ANON-0000-0000-0157,2.792,Americano,2,5,2024
2024-05-09,17:54,card,ANON-0000-0000-0143,3.282,Americano with Milk,2,5,2024
2024-05-10,8:41,cash,NaN,3.9,Latte,2,5,2024
2024-05-10,11:29,card,ANON-0000-0000-0158,3.772,Latte,2,5,2024
2024-05-10,11:41,card,ANON-0000-0000-0158,3.772,Latte,2,5,2024
2024-05-10,15:09,cash,NaN,3.4,Americano with Milk,2,5,2024
2024-05-11,8:13,card,ANON-0000-0000-0069,3.772,Latte,2,5,2024
2024-05-11,9:45,cash,NaN,3.9,Latte,2,5,2024
2024-05-11,9:47,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,5,2024
2024-05-11,10:21,card,ANON-0000-0000-0026,3.772,Cocoa,2,5,2024
2024-05-11,10:50,card,ANON-0000-0000-0040,3.772,Cappuccino,2,5,2024
2024-05-11,11:47,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,5,2024
2024-05-11,12:05,card,ANON-0000-0000-0115,3.772,Cappuccino,2,5,2024
2024-05-11,15:27,card,ANON-0000-0000-0159,3.772,Latte,2,5,2024
2024-05-12,8:44,card,ANON-0000-0000-0001,3.772,Latte,2,5,2024
2024-05-12,11:22,card,ANON-0000-0000-0160,3.772,Latte,2,5,2024
2024-05-12,12:17,card,ANON-0000-0000-0161,2.792,Americano,2,5,2024
2024-05-12,13:57,card,ANON-0000-0000-0077,3.772,Latte,2,5,2024
2024-05-12,14:14,card,ANON-0000-0000-0162,3.282,Americano with Milk,2,5,2024
2024-05-12,14:49,card,ANON-0000-0000-0163,3.282,Americano with Milk,2,5,2024
2024-05-12,17:12,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,5,2024
2024-05-12,17:45,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,5,2024
2024-05-13,6:21,card,ANON-0000-0000-0164,3.282,Americano with Milk,2,5,2024
2024-05-13,8:06,cash,NaN,2.9,Americano,2,5,2024
2024-05-13,17:34,cash,NaN,2.9,Americano,2,5,2024
2024-05-14,7:23,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-14,7:24,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-14,8:41,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-14,8:49,card,ANON-0000-0000-0012,3.772,Cappuccino,2,5,2024
2024-05-14,9:19,card,ANON-0000-0000-0165,3.772,Latte,2,5,2024
2024-05-14,10:01,card,ANON-0000-0000-0165,3.772,Cappuccino,2,5,2024
2024-05-14,12:26,card,ANON-0000-0000-0025,3.772,Cappuccino,2,5,2024
2024-05-14,13:12,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,5,2024
2024-05-14,14:51,card,ANON-0000-0000-0040,2.792,Americano,2,5,2024
2024-05-14,16:23,card,ANON-0000-0000-0166,3.282,Americano with Milk,2,5,2024
2024-05-14,17:01,card,ANON-0000-0000-0166,3.772,Cappuccino,2,5,2024
2024-05-14,17:59,card,ANON-0000-0000-0167,3.772,Hot Chocolate,2,5,2024
2024-05-15,6:15,card,ANON-0000-0000-0168,3.772,Latte,2,5,2024
2024-05-15,7:28,card,ANON-0000-0000-0012,2.302,Espresso,2,5,2024
2024-05-15,8:34,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-15,10:13,card,ANON-0000-0000-0003,2.792,Americano,2,5,2024
2024-05-15,11:32,card,ANON-0000-0000-0003,2.792,Americano,2,5,2024
2024-05-15,11:58,card,ANON-0000-0000-0003,2.792,Americano,2,5,2024
2024-05-15,14:17,card,ANON-0000-0000-0164,3.282,Americano with Milk,2,5,2024
2024-05-15,15:27,cash,NaN,2.9,Americano,2,5,2024
2024-05-15,15:43,card,ANON-0000-0000-0169,2.792,Cortado,2,5,2024
2024-05-15,16:26,card,ANON-0000-0000-0012,2.792,Cortado,2,5,2024
2024-05-15,16:35,card,ANON-0000-0000-0170,2.302,Espresso,2,5,2024
2024-05-15,17:57,card,ANON-0000-0000-0171,3.772,Cappuccino,2,5,2024
2024-05-16,7:43,card,ANON-0000-0000-0097,3.282,Americano with Milk,2,5,2024
2024-05-16,9:34,card,ANON-0000-0000-0172,3.282,Americano with Milk,2,5,2024
2024-05-16,10:10,cash,NaN,3.9,Latte,2,5,2024
2024-05-16,10:40,cash,NaN,3.9,Cappuccino,2,5,2024
2024-05-16,11:45,card,ANON-0000-0000-0173,3.282,Americano with Milk,2,5,2024
2024-05-16,11:54,card,ANON-0000-0000-0174,3.772,Hot Chocolate,2,5,2024
2024-05-16,14:47,card,ANON-0000-0000-0069,3.772,Latte,2,5,2024
2024-05-16,15:39,card,ANON-0000-0000-0175,3.772,Hot Chocolate,2,5,2024
2024-05-16,16:14,card,ANON-0000-0000-0175,3.772,Latte,2,5,2024
2024-05-17,8:06,card,ANON-0000-0000-0033,2.792,Americano,2,5,2024
2024-05-17,8:48,card,ANON-0000-0000-0164,3.282,Americano with Milk,2,5,2024
2024-05-17,12:08,cash,NaN,3.4,Americano with Milk,2,5,2024
2024-05-17,12:12,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,5,2024
2024-05-17,13:11,card,ANON-0000-0000-0009,3.772,Cappuccino,2,5,2024
2024-05-17,15:10,card,ANON-0000-0000-0176,3.772,Cappuccino,2,5,2024
2024-05-17,15:18,card,ANON-0000-0000-0177,2.792,Americano,2,5,2024
2024-05-17,15:25,card,ANON-0000-0000-0178,3.772,Latte,2,5,2024
2024-05-17,16:06,card,ANON-0000-0000-0179,3.772,Latte,2,5,2024
2024-05-18,7:09,card,ANON-0000-0000-0180,3.772,Cappuccino,2,5,2024
2024-05-18,8:31,card,ANON-0000-0000-0180,3.772,Cappuccino,2,5,2024
2024-05-18,10:42,card,ANON-0000-0000-0181,3.282,Americano with Milk,2,5,2024
2024-05-18,10:45,card,ANON-0000-0000-0172,3.282,Americano with Milk,2,5,2024
2024-05-18,11:22,card,ANON-0000-0000-0097,3.282,Americano with Milk,2,5,2024
2024-05-18,14:07,card,ANON-0000-0000-0040,3.282,Americano with Milk,2,5,2024
2024-05-18,17:10,card,ANON-0000-0000-0009,3.772,Latte,2,5,2024
2024-05-18,17:34,cash,NaN,3.9,Cappuccino,2,5,2024
2024-05-19,6:11,card,ANON-0000-0000-0182,2.792,Americano,2,5,2024
2024-05-19,6:14,card,ANON-0000-0000-0182,2.792,Americano,2,5,2024
2024-05-19,7:10,card,ANON-0000-0000-0183,3.772,Cappuccino,2,5,2024
2024-05-19,7:51,cash,NaN,2.4,Espresso,2,5,2024
2024-05-19,9:24,card,ANON-0000-0000-0184,3.282,Americano with Milk,2,5,2024
2024-05-19,9:41,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-19,10:33,card,ANON-0000-0000-0185,3.282,Americano with Milk,2,5,2024
2024-05-19,11:05,card,ANON-0000-0000-0186,3.282,Americano with Milk,2,5,2024
2024-05-19,11:06,card,ANON-0000-0000-0186,2.302,Espresso,2,5,2024
2024-05-19,11:45,card,ANON-0000-0000-0186,3.772,Hot Chocolate,2,5,2024
2024-05-19,13:56,card,ANON-0000-0000-0187,3.772,Cappuccino,2,5,2024
2024-05-19,15:21,card,ANON-0000-0000-0188,3.772,Cappuccino,2,5,2024
2024-05-19,16:57,card,ANON-0000-0000-0189,3.772,Cappuccino,2,5,2024
2024-05-20,6:59,card,ANON-0000-0000-0190,3.282,Americano with Milk,2,5,2024
2024-05-20,7:14,card,ANON-0000-0000-0191,3.772,Latte,2,5,2024
2024-05-20,8:07,card,ANON-0000-0000-0001,3.772,Latte,2,5,2024
2024-05-20,8:24,card,ANON-0000-0000-0143,2.792,Americano,2,5,2024
2024-05-20,8:57,card,ANON-0000-0000-0143,2.792,Americano,2,5,2024
2024-05-20,9:20,card,ANON-0000-0000-0003,2.792,Americano,2,5,2024
2024-05-20,9:51,card,ANON-0000-0000-0003,2.792,Americano,2,5,2024
2024-05-20,10:41,card,ANON-0000-0000-0192,3.282,Americano with Milk,2,5,2024
2024-05-20,11:08,card,ANON-0000-0000-0192,3.772,Cappuccino,2,5,2024
2024-05-20,12:26,cash,NaN,2.9,Americano,2,5,2024
2024-05-20,12:36,card,ANON-0000-0000-0120,3.772,Latte,2,5,2024
2024-05-20,13:03,card,ANON-0000-0000-0193,3.772,Latte,2,5,2024
2024-05-20,13:25,card,ANON-0000-0000-0194,3.282,Americano with Milk,2,5,2024
2024-05-20,14:26,card,ANON-0000-0000-0194,3.772,Cocoa,2,5,2024
2024-05-20,14:41,card,ANON-0000-0000-0195,2.792,Cortado,2,5,2024
2024-05-20,15:13,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,5,2024
2024-05-20,16:25,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,5,2024
2024-05-21,6:46,card,ANON-0000-0000-0196,3.772,Latte,2,5,2024
2024-05-21,9:12,cash,NaN,2.9,Americano,2,5,2024
2024-05-21,13:08,cash,NaN,3.4,Americano with Milk,2,5,2024
2024-05-21,13:14,cash,NaN,3.9,Cocoa,2,5,2024
2024-05-21,13:17,cash,NaN,3.9,Latte,2,5,2024
2024-05-21,13:41,card,ANON-0000-0000-0197,3.772,Latte,2,5,2024
2024-05-21,15:22,card,ANON-0000-0000-0012,2.302,Espresso,2,5,2024
2024-05-21,16:17,card,ANON-0000-0000-0198,3.772,Cappuccino,2,5,2024
2024-05-21,17:10,card,ANON-0000-0000-0199,3.772,Cappuccino,2,5,2024
2024-05-22,6:52,card,ANON-0000-0000-0200,3.772,Cappuccino,2,5,2024
2024-05-22,8:18,card,ANON-0000-0000-0191,3.282,Americano with Milk,2,5,2024
2024-05-22,8:50,card,ANON-0000-0000-0141,2.792,Cortado,2,5,2024
2024-05-22,9:16,card,ANON-0000-0000-0097,3.282,Americano with Milk,2,5,2024
2024-05-22,10:14,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-22,10:43,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-22,13:10,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,5,2024
2024-05-22,13:42,card,ANON-0000-0000-0134,3.772,Cappuccino,2,5,2024
2024-05-22,16:18,card,ANON-0000-0000-0134,3.772,Cappuccino,2,5,2024
2024-05-22,16:25,card,ANON-0000-0000-0180,3.772,Hot Chocolate,2,5,2024
2024-05-22,17:11,card,ANON-0000-0000-0180,3.772,Cappuccino,2,5,2024
2024-05-23,6:21,card,ANON-0000-0000-0201,3.772,Cappuccino,2,5,2024
2024-05-23,6:40,card,ANON-0000-0000-0202,2.302,Espresso,2,5,2024
2024-05-23,7:36,card,ANON-0000-0000-0180,3.772,Cappuccino,2,5,2024
2024-05-23,8:08,card,ANON-0000-0000-0203,3.772,Cappuccino,2,5,2024
2024-05-23,9:07,card,ANON-0000-0000-0180,3.772,Cappuccino,2,5,2024
2024-05-23,9:22,card,ANON-0000-0000-0077,3.772,Latte,2,5,2024
2024-05-23,9:34,card,ANON-0000-0000-0153,3.772,Cappuccino,2,5,2024
2024-05-23,9:57,card,ANON-0000-0000-0153,3.772,Latte,2,5,2024
2024-05-23,11:47,card,ANON-0000-0000-0204,2.792,Cortado,2,5,2024
2024-05-23,15:25,card,ANON-0000-0000-0134,3.772,Cappuccino,2,5,2024
2024-05-23,15:27,card,ANON-0000-0000-0205,3.772,Cappuccino,2,5,2024
2024-05-23,15:33,card,ANON-0000-0000-0206,3.772,Cappuccino,2,5,2024
2024-05-23,16:04,card,ANON-0000-0000-0207,3.772,Cappuccino,2,5,2024
2024-05-23,17:11,card,ANON-0000-0000-0207,3.772,Latte,2,5,2024
2024-05-23,17:22,card,ANON-0000-0000-0208,3.282,Americano with Milk,2,5,2024
2024-05-23,17:25,cash,NaN,3.9,Hot Chocolate,2,5,2024
2024-05-24,6:38,card,ANON-0000-0000-0141,2.792,Cortado,2,5,2024
2024-05-24,7:52,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-24,7:53,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-24,9:27,card,ANON-0000-0000-0081,3.772,Hot Chocolate,2,5,2024
2024-05-24,9:50,card,ANON-0000-0000-0209,2.792,Cortado,2,5,2024
2024-05-24,15:24,card,ANON-0000-0000-0209,2.792,Cortado,2,5,2024
2024-05-24,16:21,card,ANON-0000-0000-0210,3.282,Americano with Milk,2,5,2024
2024-05-25,7:12,cash,NaN,2.9,Americano,2,5,2024
2024-05-25,7:40,card,ANON-0000-0000-0211,3.772,Latte,2,5,2024
2024-05-25,8:16,cash,NaN,2.9,Americano,2,5,2024
2024-05-25,8:52,card,ANON-0000-0000-0212,3.282,Americano with Milk,2,5,2024
2024-05-25,13:43,card,ANON-0000-0000-0212,3.282,Americano with Milk,2,5,2024
2024-05-25,15:02,card,ANON-0000-0000-0213,3.282,Americano with Milk,2,5,2024
2024-05-25,16:10,card,ANON-0000-0000-0040,3.282,Americano with Milk,2,5,2024
2024-05-25,17:53,card,ANON-0000-0000-0040,2.792,Americano,2,5,2024
2024-05-26,6:36,card,ANON-0000-0000-0001,3.772,Latte,2,5,2024
2024-05-26,6:37,card,ANON-0000-0000-0214,3.282,Americano with Milk,2,5,2024
2024-05-26,8:37,card,ANON-0000-0000-0215,2.792,Cortado,2,5,2024
2024-05-26,10:19,card,ANON-0000-0000-0216,3.282,Americano with Milk,2,5,2024
2024-05-26,10:21,card,ANON-0000-0000-0217,3.772,Cappuccino,2,5,2024
2024-05-26,10:27,card,ANON-0000-0000-0218,3.772,Hot Chocolate,2,5,2024
2024-05-26,12:08,card,ANON-0000-0000-0218,3.772,Hot Chocolate,2,5,2024
2024-05-26,12:42,card,ANON-0000-0000-0218,2.792,Americano,2,5,2024
2024-05-26,14:05,card,ANON-0000-0000-0219,3.772,Latte,2,5,2024
2024-05-26,14:11,card,ANON-0000-0000-0220,3.772,Hot Chocolate,2,5,2024
2024-05-26,14:12,card,ANON-0000-0000-0220,3.772,Cappuccino,2,5,2024
2024-05-26,14:19,card,ANON-0000-0000-0221,2.792,Cortado,2,5,2024
2024-05-26,15:28,card,ANON-0000-0000-0222,3.772,Cappuccino,2,5,2024
2024-05-26,16:47,card,ANON-0000-0000-0221,3.772,Latte,2,5,2024
2024-05-26,17:26,card,ANON-0000-0000-0223,3.772,Cappuccino,2,5,2024
2024-05-27,6:39,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-27,8:05,card,ANON-0000-0000-0224,3.282,Americano with Milk,2,5,2024
2024-05-27,8:19,card,ANON-0000-0000-0224,3.772,Cocoa,2,5,2024
2024-05-27,9:06,card,ANON-0000-0000-0225,2.792,Americano,2,5,2024
2024-05-27,9:38,card,ANON-0000-0000-0225,2.792,Americano,2,5,2024
2024-05-27,9:48,card,ANON-0000-0000-0203,3.772,Latte,2,5,2024
2024-05-27,10:26,card,ANON-0000-0000-0226,2.792,Americano,2,5,2024
2024-05-27,12:28,card,ANON-0000-0000-0227,3.772,Latte,2,5,2024
2024-05-27,13:31,card,ANON-0000-0000-0228,3.772,Latte,2,5,2024
2024-05-27,13:59,card,ANON-0000-0000-0192,3.282,Americano with Milk,2,5,2024
2024-05-27,17:19,card,ANON-0000-0000-0206,3.772,Cappuccino,2,5,2024
2024-05-28,7:16,card,ANON-0000-0000-0012,3.282,Americano with Milk,2,5,2024
2024-05-28,8:41,card,ANON-0000-0000-0097,3.282,Americano with Milk,2,5,2024
2024-05-28,8:57,card,ANON-0000-0000-0229,3.772,Cappuccino,2,5,2024
2024-05-28,9:10,card,ANON-0000-0000-0230,3.772,Cappuccino,2,5,2024
2024-05-28,9:53,card,ANON-0000-0000-0194,3.772,Cocoa,2,5,2024
2024-05-28,11:02,card,ANON-0000-0000-0141,2.792,Cortado,2,5,2024
2024-05-28,12:17,cash,NaN,3.9,Cappuccino,2,5,2024
2024-05-28,12:29,card,ANON-0000-0000-0231,2.792,Americano,2,5,2024
2024-05-28,13:09,card,ANON-0000-0000-0231,3.772,Latte,2,5,2024
2024-05-28,17:11,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,5,2024
2024-05-28,17:52,card,ANON-0000-0000-0012,2.792,Americano,2,5,2024
2024-05-29,6:07,card,ANON-0000-0000-0232,3.772,Latte,2,5,2024
2024-05-29,7:16,cash,NaN,3.9,Latte,2,5,2024
2024-05-29,7:53,card,ANON-0000-0000-0233,3.772,Hot Chocolate,2,5,2024
2024-05-29,9:50,card,ANON-0000-0000-0234,2.792,Americano,2,5,2024
2024-05-29,10:52,card,ANON-0000-0000-0235,3.772,Latte,2,5,2024
2024-05-29,12:30,card,ANON-0000-0000-0236,3.772,Cappuccino,2,5,2024
2024-05-29,13:13,card,ANON-0000-0000-0237,3.772,Latte,2,5,2024
2024-05-29,14:09,card,ANON-0000-0000-0238,2.792,Cortado,2,5,2024
2024-05-29,15:35,card,ANON-0000-0000-0238,3.772,Latte,2,5,2024
2024-05-29,16:54,card,ANON-0000-0000-0239,3.772,Hot Chocolate,2,5,2024
2024-05-29,17:58,card,ANON-0000-0000-0240,3.772,Cocoa,2,5,2024
2024-05-30,6:50,card,ANON-0000-0000-0241,3.772,Cappuccino,2,5,2024
2024-05-30,7:02,card,ANON-0000-0000-0241,3.772,Latte,2,5,2024
2024-05-30,8:15,card,ANON-0000-0000-0242,3.282,Americano with Milk,2,5,2024
2024-05-30,10:27,card,ANON-0000-0000-0001,3.772,Latte,2,5,2024
2024-05-30,11:48,card,ANON-0000-0000-0097,3.282,Americano with Milk,2,5,2024
2024-05-30,13:13,card,ANON-0000-0000-0243,2.302,Espresso,2,5,2024
2024-05-30,13:55,card,ANON-0000-0000-0012,2.302,Espresso,2,5,2024
2024-05-30,14:28,card,ANON-0000-0000-0206,3.772,Cappuccino,2,5,2024
2024-05-30,15:21,card,ANON-0000-0000-0244,3.772,Latte,2,5,2024
2024-05-30,15:33,card,ANON-0000-0000-0009,3.772,Hot Chocolate,2,5,2024
2024-05-30,16:23,card,ANON-0000-0000-0009,3.282,Americano with Milk,2,5,2024
2024-05-31,6:00,card,ANON-0000-0000-0245,3.282,Americano with Milk,2,5,2024
2024-05-31,7:15,card,ANON-0000-0000-0246,3.772,Latte,2,5,2024
2024-05-31,10:17,cash,NaN,3.9,Latte,2,5,2024
2024-05-31,11:52,card,ANON-0000-0000-0247,3.772,Hot Chocolate,2,5,2024
2024-05-31,13:02,card,ANON-0000-0000-0248,3.772,Cocoa,2,5,2024
2024-05-31,13:37,card,ANON-0000-0000-0249,3.282,Americano with Milk,2,5,2024
2024-05-31,14:14,card,ANON-0000-0000-0250,3.772,Latte,2,5,2024
2024-05-31,14:33,card,ANON-0000-0000-0250,3.772,Latte,2,5,2024
2024-05-31,15:19,card,ANON-0000-0000-0180,3.772,Cappuccino,2,5,2024
2024-05-31,16:27,card,ANON-0000-0000-0134,3.282,Americano with Milk,2,5,2024
2024-05-31,16:50,card,ANON-0000-0000-0134,3.772,Latte,2,5,2024
2024-05-31,16:53,card,ANON-0000-0000-0206,3.772,Cappuccino,2,5,2024
